1.226080129564505183e+00, 1.226080129564505183e+00, 4.738407610932335312e-01, 4.738407610932335312e-01, 4.738407610932335312e-01, 4.738407610932335312e-01, 4.738407610932335312e-01, 4.625557785782168363e-01, 4.625557785782168363e-01, 4.625557785782168363e-01, 4.625557785782168363e-01, 4.625557785782168363e-01, 2.648795175403412250e-01, -3.883871173993511672e-01, -3.883871173993511672e-01, -3.883871173993511672e-01, -6.930830467520359139e-01, -1.025136038979637787e+00, -1.207565175387838474e+00, -1.207565175387838474e+00
2.891144148361461663e-02, -1.392377017027927599e-01, -6.296636506682617984e-01, -6.296636506682617984e-01, -6.296636506682617984e-01, -6.296636506682617984e-01, -6.296636506682617984e-01, -6.596381000033084696e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01, -8.717145215989954288e-01
-1.522103965402334391e-01, -1.522103965402334391e-01, -1.522103965402334391e-01, -1.773575402664337719e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.451215620457413702e-01, -2.793411323481286290e-01, -2.793411323481286290e-01, -2.793411323481286290e-01, -2.793411323481286290e-01, -2.793411323481286290e-01, -2.793411323481286290e-01, -2.793411323481286290e-01
-2.650575266478413794e-01, -3.809088348443933070e-01, -3.809088348443933070e-01, -3.809088348443933070e-01, -3.809088348443933070e-01, -3.809088348443933070e-01, -3.809088348443933070e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -4.018642550150069992e-01, -7.689515789402996404e-01, -7.689515789402996404e-01
4.211838695933905335e-02, 2.851437680270478905e-02, 1.297892353041218147e-03, 1.297892353041218147e-03, -3.340100085883819948e-03, -1.877299576890715041e-02, -1.877299576890715041e-02, -1.877299576890715041e-02, -1.877299576890715041e-02, -1.877299576890715041e-02, -1.877299576890715041e-02, -2.014291937622998338e-02, -2.130552013314048615e-02, -8.510029007966982140e-02, -8.656036094745857279e-02, -1.116194489153694985e-01, -1.680262630072177910e-01, -1.791717026222835185e-01, -2.067321757358216161e-01, -2.067321757358216161e-01
9.896059203874886523e-02, 7.488782809420779785e-02, 7.488782809420779785e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, 1.828074987106911506e-02, -3.310000201438818845e-02, -3.310000201438818845e-02, -3.310000201438818845e-02
3.036208686181511573e-02, -3.034412790568432813e-02, -5.055211909435410739e-02, -5.055211909435410739e-02, -1.451204081416883895e-01, -1.451204081416883895e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01, -2.653526157803099972e-01
5.449328721664933178e-02, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.346669583977381512e-01, -1.035156987618606861e+00, -1.035156987618606861e+00, -1.035156987618606861e+00, -1.041614164184748281e+00, -1.041614164184748281e+00, -1.041614164184748281e+00, -1.041614164184748281e+00
5.153278594657231815e-02, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, 1.028274116714699132e-03, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.252482173918264552e-01, -1.717933593888517907e-01, -1.717933593888517907e-01
-2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.286144764039632626e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00, -2.340842003273736260e+00
